original_row_index,timestamp_idx_27jan,datetime,datetime_parsed,underlying_price,contract,option_type,strike,moneyness,iv
973,73.0,27-01-2026 15:20,2026-01-27 15:20:00,25198.1,NIFTY27JAN2626100CE,CE,26100,1.0357923811715963,2.6557
973,73.0,27-01-2026 15:20,2026-01-27 15:20:00,25198.1,NIFTY27JAN2626200CE,CE,26200,1.0397609343561618,2.76165
973,73.0,27-01-2026 15:20,2026-01-27 15:20:00,25198.1,NIFTY27JAN2626500CE,CE,26500,1.0516665939098584,3.69076
974,74.0,27-01-2026 15:25,2026-01-27 15:25:00,25242.4,NIFTY27JAN2625200CE,CE,25200,0.9983202865020758,0.03726
974,74.0,27-01-2026 15:25,2026-01-27 15:25:00,25242.4,NIFTY27JAN2625300CE,CE,25300,1.0022818749405762,0.35816
974,74.0,27-01-2026 15:25,2026-01-27 15:25:00,25242.4,NIFTY27JAN2625400CE,CE,25400,1.0062434633790764,0.73157
974,74.0,27-01-2026 15:25,2026-01-27 15:25:00,25242.4,NIFTY27JAN2625500CE,CE,25500,1.0102050518175767,1.13908
974,74.0,27-01-2026 15:25,2026-01-27 15:25:00,25242.4,NIFTY27JAN2625600CE,CE,25600,1.014166640256077,1.53259
974,74.0,27-01-2026 15:25,2026-01-27 15:25:00,25242.4,NIFTY27JAN2625700CE,CE,25700,1.0181282286945774,1.91634
974,74.0,27-01-2026 15:25,2026-01-27 15:25:00,25242.4,NIFTY27JAN2625800CE,CE,25800,1.0220898171330777,2.29252
974,74.0,27-01-2026 15:25,2026-01-27 15:25:00,25242.4,NIFTY27JAN2625900CE,CE,25900,1.026051405571578,2.66246
974,74.0,27-01-2026 15:25,2026-01-27 15:25:00,25242.4,NIFTY27JAN2626000CE,CE,26000,1.0300129940100782,3.02705
974,74.0,27-01-2026 15:25,2026-01-27 15:25:00,25242.4,NIFTY27JAN2626200CE,CE,26200,1.037936170887079,3.74259
