original_row_index,timestamp_idx_27jan,datetime,datetime_parsed,underlying_price,contract,option_type,strike,moneyness,iv
953,53.0,27-01-2026 13:40,2026-01-27 13:40:00,25049.05,NIFTY27JAN2624600PE,PE,24600,0.9820731724356813,0.55651
953,53.0,27-01-2026 13:40,2026-01-27 13:40:00,25049.05,NIFTY27JAN2624700PE,PE,24700,0.9860653398033059,0.4863
953,53.0,27-01-2026 13:40,2026-01-27 13:40:00,25049.05,NIFTY27JAN2624800PE,PE,24800,0.9900575071709307,0.42132
953,53.0,27-01-2026 13:40,2026-01-27 13:40:00,25049.05,NIFTY27JAN2624900PE,PE,24900,0.9940496745385554,0.39112
953,53.0,27-01-2026 13:40,2026-01-27 13:40:00,25049.05,NIFTY27JAN2625000PE,PE,25000,0.9980418419061801,0.36411
953,53.0,27-01-2026 13:40,2026-01-27 13:40:00,25049.05,NIFTY27JAN2625100PE,PE,25100,1.002034009273805,0.33202
954,54.0,27-01-2026 13:45,2026-01-27 13:45:00,25044.1,NIFTY27JAN2624000PE,PE,24000,0.9583095419679686,1.0821
954,54.0,27-01-2026 13:45,2026-01-27 13:45:00,25044.1,NIFTY27JAN2624200PE,PE,24200,0.9662954548177016,0.91634
954,54.0,27-01-2026 13:45,2026-01-27 13:45:00,25044.1,NIFTY27JAN2624300PE,PE,24300,0.9702884112425681,0.83709
954,54.0,27-01-2026 13:45,2026-01-27 13:45:00,25044.1,NIFTY27JAN2624400PE,PE,24400,0.9742813676674347,0.73498
954,54.0,27-01-2026 13:45,2026-01-27 13:45:00,25044.1,NIFTY27JAN2624500PE,PE,24500,0.9782743240923012,0.63898
954,54.0,27-01-2026 13:45,2026-01-27 13:45:00,25044.1,NIFTY27JAN2624600PE,PE,24600,0.9822672805171677,0.55494
954,54.0,27-01-2026 13:45,2026-01-27 13:45:00,25044.1,NIFTY27JAN2624800PE,PE,24800,0.9902531933669009,0.39944
954,54.0,27-01-2026 13:45,2026-01-27 13:45:00,25044.1,NIFTY27JAN2624900PE,PE,24900,0.9942461497917674,0.35232
954,54.0,27-01-2026 13:45,2026-01-27 13:45:00,25044.1,NIFTY27JAN2625000PE,PE,25000,0.9982391062166339,0.30672
954,54.0,27-01-2026 13:45,2026-01-27 13:45:00,25044.1,NIFTY27JAN2625100PE,PE,25100,1.0022320626415004,0.22099
955,55.0,27-01-2026 13:50,2026-01-27 13:50:00,25054.3,NIFTY27JAN2623800PE,PE,23800,0.9499367374063534,1.314
955,55.0,27-01-2026 13:50,2026-01-27 13:50:00,25054.3,NIFTY27JAN2624000PE,PE,24000,0.9579193990652304,1.15066
955,55.0,27-01-2026 13:50,2026-01-27 13:50:00,25054.3,NIFTY27JAN2624100PE,PE,24100,0.9619107298946689,1.06292
955,55.0,27-01-2026 13:50,2026-01-27 13:50:00,25054.3,NIFTY27JAN2624200PE,PE,24200,0.9659020607241072,0.9819
955,55.0,27-01-2026 13:50,2026-01-27 13:50:00,25054.3,NIFTY27JAN2624300PE,PE,24300,0.9698933915535457,0.88599
955,55.0,27-01-2026 13:50,2026-01-27 13:50:00,25054.3,NIFTY27JAN2624400PE,PE,24400,0.9738847223829842,0.77972
955,55.0,27-01-2026 13:50,2026-01-27 13:50:00,25054.3,NIFTY27JAN2624500PE,PE,24500,0.9778760532124227,0.67892
955,55.0,27-01-2026 13:50,2026-01-27 13:50:00,25054.3,NIFTY27JAN2624600PE,PE,24600,0.9818673840418611,0.58948
955,55.0,27-01-2026 13:50,2026-01-27 13:50:00,25054.3,NIFTY27JAN2624700PE,PE,24700,0.9858587148712996,0.50801
955,55.0,27-01-2026 13:50,2026-01-27 13:50:00,25054.3,NIFTY27JAN2624900PE,PE,24900,0.9938413765301765,0.39785
955,55.0,27-01-2026 13:50,2026-01-27 13:50:00,25054.3,NIFTY27JAN2625100PE,PE,25100,1.0018240381890533,0.34367
956,56.0,27-01-2026 13:55,2026-01-27 13:55:00,25040.65,NIFTY27JAN2623900PE,PE,23900,0.9544480674423387,1.23488
956,56.0,27-01-2026 13:55,2026-01-27 13:55:00,25040.65,NIFTY27JAN2624200PE,PE,24200,0.9664285871173471,0.99334
956,56.0,27-01-2026 13:55,2026-01-27 13:55:00,25040.65,NIFTY27JAN2624500PE,PE,24500,0.9784091067923556,0.68166
956,56.0,27-01-2026 13:55,2026-01-27 13:55:00,25040.65,NIFTY27JAN2624700PE,PE,24700,0.9863961199090279,0.48888
956,56.0,27-01-2026 13:55,2026-01-27 13:55:00,25040.65,NIFTY27JAN2624800PE,PE,24800,0.9903896264673641,0.40466
956,56.0,27-01-2026 13:55,2026-01-27 13:55:00,25040.65,NIFTY27JAN2625000PE,PE,25000,0.9983766395840363,0.29989
956,56.0,27-01-2026 13:55,2026-01-27 13:55:00,25040.65,NIFTY27JAN2625100PE,PE,25100,1.0023701461423724,0.20917
957,57.0,27-01-2026 14:00,2026-01-27 14:00:00,25042.35,NIFTY27JAN2623900PE,PE,23900,0.954383274732603,1.28946
957,57.0,27-01-2026 14:00,2026-01-27 14:00:00,25042.35,NIFTY27JAN2624000PE,PE,24000,0.9583765101917353,1.18482
957,57.0,27-01-2026 14:00,2026-01-27 14:00:00,25042.35,NIFTY27JAN2624100PE,PE,24100,0.9623697456508675,1.0946
957,57.0,27-01-2026 14:00,2026-01-27 14:00:00,25042.35,NIFTY27JAN2624200PE,PE,24200,0.9663629811099997,1.01173
957,57.0,27-01-2026 14:00,2026-01-27 14:00:00,25042.35,NIFTY27JAN2624400PE,PE,24400,0.9743494520282642,0.8088
957,57.0,27-01-2026 14:00,2026-01-27 14:00:00,25042.35,NIFTY27JAN2624600PE,PE,24600,0.9823359229465286,0.6073
957,57.0,27-01-2026 14:00,2026-01-27 14:00:00,25042.35,NIFTY27JAN2624700PE,PE,24700,0.9863291584056608,0.52322
957,57.0,27-01-2026 14:00,2026-01-27 14:00:00,25042.35,NIFTY27JAN2624800PE,PE,24800,0.9903223938647931,0.44833
957,57.0,27-01-2026 14:00,2026-01-27 14:00:00,25042.35,NIFTY27JAN2624900PE,PE,24900,0.9943156293239254,0.41858
958,58.0,27-01-2026 14:05,2026-01-27 14:05:00,25010.6,NIFTY27JAN2623800PE,PE,23800,0.9515965230742166,1.35802
958,58.0,27-01-2026 14:05,2026-01-27 14:05:00,25010.6,NIFTY27JAN2623900PE,PE,23900,0.9555948277930159,1.27511
958,58.0,27-01-2026 14:05,2026-01-27 14:05:00,25010.6,NIFTY27JAN2624100PE,PE,24100,0.9635914372306142,1.10648
958,58.0,27-01-2026 14:05,2026-01-27 14:05:00,25010.6,NIFTY27JAN2624200PE,PE,24200,0.9675897419494135,0.99522
958,58.0,27-01-2026 14:05,2026-01-27 14:05:00,25010.6,NIFTY27JAN2624300PE,PE,24300,0.9715880466682127,0.89362
958,58.0,27-01-2026 14:05,2026-01-27 14:05:00,25010.6,NIFTY27JAN2624400PE,PE,24400,0.975586351387012,0.78825
958,58.0,27-01-2026 14:05,2026-01-27 14:05:00,25010.6,NIFTY27JAN2624500PE,PE,24500,0.9795846561058112,0.67908
958,58.0,27-01-2026 14:05,2026-01-27 14:05:00,25010.6,NIFTY27JAN2624600PE,PE,24600,0.9835829608246104,0.56582
958,58.0,27-01-2026 14:05,2026-01-27 14:05:00,25010.6,NIFTY27JAN2624700PE,PE,24700,0.9875812655434096,0.47476
958,58.0,27-01-2026 14:05,2026-01-27 14:05:00,25010.6,NIFTY27JAN2624900PE,PE,24900,0.9955778749810081,0.32586
958,58.0,27-01-2026 14:05,2026-01-27 14:05:00,25010.6,NIFTY27JAN2625000PE,PE,25000,0.9995761796998074,0.27633
958,58.0,27-01-2026 14:05,2026-01-27 14:05:00,25010.6,NIFTY27JAN2625100PE,PE,25100,1.0035744844186065,0.12281
959,59.0,27-01-2026 14:10,2026-01-27 14:10:00,25041.35,NIFTY27JAN2623800PE,PE,23800,0.9504279921010649,1.40252
959,59.0,27-01-2026 14:10,2026-01-27 14:10:00,25041.35,NIFTY27JAN2624100PE,PE,24100,0.9624081768754481,1.14421
959,59.0,27-01-2026 14:10,2026-01-27 14:10:00,25041.35,NIFTY27JAN2624200PE,PE,24200,0.9664015718002424,1.0163
959,59.0,27-01-2026 14:10,2026-01-27 14:10:00,25041.35,NIFTY27JAN2624300PE,PE,24300,0.9703949667250369,0.91977
959,59.0,27-01-2026 14:10,2026-01-27 14:10:00,25041.35,NIFTY27JAN2624400PE,PE,24400,0.9743883616498312,0.8388
959,59.0,27-01-2026 14:10,2026-01-27 14:10:00,25041.35,NIFTY27JAN2624500PE,PE,24500,0.9783817565746257,0.72874
959,59.0,27-01-2026 14:10,2026-01-27 14:10:00,25041.35,NIFTY27JAN2624700PE,PE,24700,0.9863685464242145,0.51409
959,59.0,27-01-2026 14:10,2026-01-27 14:10:00,25041.35,NIFTY27JAN2624800PE,PE,24800,0.9903619413490088,0.41328
959,59.0,27-01-2026 14:10,2026-01-27 14:10:00,25041.35,NIFTY27JAN2624900PE,PE,24900,0.9943553362738032,0.3543
959,59.0,27-01-2026 14:10,2026-01-27 14:10:00,25041.35,NIFTY27JAN2625000PE,PE,25000,0.9983487311985976,0.31415
959,59.0,27-01-2026 14:10,2026-01-27 14:10:00,25041.35,NIFTY27JAN2625100PE,PE,25100,1.002342126123392,0.25836
960,60.0,27-01-2026 14:15,2026-01-27 14:15:00,25034.25,NIFTY27JAN2623800PE,PE,23800,0.950697544364221,1.44116
960,60.0,27-01-2026 14:15,2026-01-27 14:15:00,25034.25,NIFTY27JAN2623900PE,PE,23900,0.9546920718615497,1.35926
960,60.0,27-01-2026 14:15,2026-01-27 14:15:00,25034.25,NIFTY27JAN2624100PE,PE,24100,0.962681126856207,1.18998
960,60.0,27-01-2026 14:15,2026-01-27 14:15:00,25034.25,NIFTY27JAN2624200PE,PE,24200,0.9666756543535356,1.05823
960,60.0,27-01-2026 14:15,2026-01-27 14:15:00,25034.25,NIFTY27JAN2624300PE,PE,24300,0.9706701818508643,0.9419
960,60.0,27-01-2026 14:15,2026-01-27 14:15:00,25034.25,NIFTY27JAN2624500PE,PE,24500,0.9786592368455216,0.73568
960,60.0,27-01-2026 14:15,2026-01-27 14:15:00,25034.25,NIFTY27JAN2624600PE,PE,24600,0.9826537643428503,0.62576
960,60.0,27-01-2026 14:15,2026-01-27 14:15:00,25034.25,NIFTY27JAN2624700PE,PE,24700,0.986648291840179,0.52151
960,60.0,27-01-2026 14:15,2026-01-27 14:15:00,25034.25,NIFTY27JAN2624800PE,PE,24800,0.9906428193375076,0.41642
960,60.0,27-01-2026 14:15,2026-01-27 14:15:00,25034.25,NIFTY27JAN2625000PE,PE,25000,0.9986318743321649,0.31669
960,60.0,27-01-2026 14:15,2026-01-27 14:15:00,25034.25,NIFTY27JAN2625100PE,PE,25100,1.0026264018294937,0.27147
961,61.0,27-01-2026 14:20,2026-01-27 14:20:00,25028.4,NIFTY27JAN2623800PE,PE,23800,0.9509197551581403,1.48547
961,61.0,27-01-2026 14:20,2026-01-27 14:20:00,25028.4,NIFTY27JAN2623900PE,PE,23900,0.9549152163142669,1.33764
961,61.0,27-01-2026 14:20,2026-01-27 14:20:00,25028.4,NIFTY27JAN2624000PE,PE,24000,0.9589106774703936,1.3076
961,61.0,27-01-2026 14:20,2026-01-27 14:20:00,25028.4,NIFTY27JAN2624200PE,PE,24200,0.9669015997826469,1.07166
961,61.0,27-01-2026 14:20,2026-01-27 14:20:00,25028.4,NIFTY27JAN2624300PE,PE,24300,0.9708970609387735,0.96811
961,61.0,27-01-2026 14:20,2026-01-27 14:20:00,25028.4,NIFTY27JAN2624400PE,PE,24400,0.9748925220949002,0.8591
961,61.0,27-01-2026 14:20,2026-01-27 14:20:00,25028.4,NIFTY27JAN2624500PE,PE,24500,0.9788879832510268,0.75421
961,61.0,27-01-2026 14:20,2026-01-27 14:20:00,25028.4,NIFTY27JAN2624600PE,PE,24600,0.9828834444071534,0.6467
961,61.0,27-01-2026 14:20,2026-01-27 14:20:00,25028.4,NIFTY27JAN2624700PE,PE,24700,0.9868789055632801,0.5403
961,61.0,27-01-2026 14:20,2026-01-27 14:20:00,25028.4,NIFTY27JAN2624800PE,PE,24800,0.9908743667194067,0.44549
961,61.0,27-01-2026 14:20,2026-01-27 14:20:00,25028.4,NIFTY27JAN2624900PE,PE,24900,0.9948698278755334,0.3874
961,61.0,27-01-2026 14:20,2026-01-27 14:20:00,25028.4,NIFTY27JAN2625000PE,PE,25000,0.9988652890316599,0.34854
961,61.0,27-01-2026 14:20,2026-01-27 14:20:00,25028.4,NIFTY27JAN2625100PE,PE,25100,1.0028607501877866,0.28994
962,62.0,27-01-2026 14:25,2026-01-27 14:25:00,25022.0,NIFTY27JAN2624100PE,PE,24100,0.9631524258652386,1.22728
962,62.0,27-01-2026 14:25,2026-01-27 14:25:00,25022.0,NIFTY27JAN2624400PE,PE,24400,0.9751418751498682,0.88354
962,62.0,27-01-2026 14:25,2026-01-27 14:25:00,25022.0,NIFTY27JAN2624500PE,PE,24500,0.9791383582447446,0.76492
962,62.0,27-01-2026 14:25,2026-01-27 14:25:00,25022.0,NIFTY27JAN2624600PE,PE,24600,0.9831348413396211,0.64858
962,62.0,27-01-2026 14:25,2026-01-27 14:25:00,25022.0,NIFTY27JAN2624700PE,PE,24700,0.9871313244344977,0.5281
962,62.0,27-01-2026 14:25,2026-01-27 14:25:00,25022.0,NIFTY27JAN2625100PE,PE,25100,1.0031172568140037,0.11719
963,63.0,27-01-2026 14:30,2026-01-27 14:30:00,25040.85,NIFTY27JAN2623800PE,PE,23800,0.9504469696515894,1.57868
963,63.0,27-01-2026 14:30,2026-01-27 14:30:00,25040.85,NIFTY27JAN2623900PE,PE,23900,0.954440444313991,1.49654
963,63.0,27-01-2026 14:30,2026-01-27 14:30:00,25040.85,NIFTY27JAN2624100PE,PE,24100,0.9624273936387943,1.32053
963,63.0,27-01-2026 14:30,2026-01-27 14:30:00,25040.85,NIFTY27JAN2624300PE,PE,24300,0.9704143429635975,1.07647
963,63.0,27-01-2026 14:30,2026-01-27 14:30:00,25040.85,NIFTY27JAN2624400PE,PE,24400,0.9744078176259992,0.944
963,63.0,27-01-2026 14:30,2026-01-27 14:30:00,25040.85,NIFTY27JAN2624500PE,PE,24500,0.9784012922884008,0.8212
963,63.0,27-01-2026 14:30,2026-01-27 14:30:00,25040.85,NIFTY27JAN2624700PE,PE,24700,0.986388241613204,0.57136
963,63.0,27-01-2026 14:30,2026-01-27 14:30:00,25040.85,NIFTY27JAN2624800PE,PE,24800,0.9903817162756057,0.45098
963,63.0,27-01-2026 14:30,2026-01-27 14:30:00,25040.85,NIFTY27JAN2624900PE,PE,24900,0.9943751909380073,0.36207
963,63.0,27-01-2026 14:30,2026-01-27 14:30:00,25040.85,NIFTY27JAN2625000PE,PE,25000,0.998368665600409,0.30341
964,64.0,27-01-2026 14:35,2026-01-27 14:35:00,25042.95,NIFTY27JAN2623800PE,PE,23800,0.9503672690318034,1.65134
964,64.0,27-01-2026 14:35,2026-01-27 14:35:00,25042.95,NIFTY27JAN2623900PE,PE,23900,0.9543604088176513,1.52633
964,64.0,27-01-2026 14:35,2026-01-27 14:35:00,25042.95,NIFTY27JAN2624100PE,PE,24100,0.9623466883893471,1.38194
964,64.0,27-01-2026 14:35,2026-01-27 14:35:00,25042.95,NIFTY27JAN2624300PE,PE,24300,0.9703329679610428,1.12711
964,64.0,27-01-2026 14:35,2026-01-27 14:35:00,25042.95,NIFTY27JAN2624400PE,PE,24400,0.9743261077468908,0.98879
964,64.0,27-01-2026 14:35,2026-01-27 14:35:00,25042.95,NIFTY27JAN2624500PE,PE,24500,0.9783192475327387,0.87119
964,64.0,27-01-2026 14:35,2026-01-27 14:35:00,25042.95,NIFTY27JAN2624600PE,PE,24600,0.9823123873185866,0.74329
964,64.0,27-01-2026 14:35,2026-01-27 14:35:00,25042.95,NIFTY27JAN2624700PE,PE,24700,0.9863055271044345,0.60591
964,64.0,27-01-2026 14:35,2026-01-27 14:35:00,25042.95,NIFTY27JAN2624800PE,PE,24800,0.9902986668902825,0.46679
964,64.0,27-01-2026 14:35,2026-01-27 14:35:00,25042.95,NIFTY27JAN2625100PE,PE,25100,1.0022780862478262,0.10484
965,65.0,27-01-2026 14:40,2026-01-27 14:40:00,25097.55,NIFTY27JAN2623800PE,PE,23800,0.9482997344362298,1.7994
965,65.0,27-01-2026 14:40,2026-01-27 14:40:00,25097.55,NIFTY27JAN2623900PE,PE,23900,0.9522841871019283,1.6687
965,65.0,27-01-2026 14:40,2026-01-27 14:40:00,25097.55,NIFTY27JAN2624100PE,PE,24100,0.9602530924333252,1.47385
965,65.0,27-01-2026 14:40,2026-01-27 14:40:00,25097.55,NIFTY27JAN2624200PE,PE,24200,0.9642375450990236,1.33685
965,65.0,27-01-2026 14:40,2026-01-27 14:40:00,25097.55,NIFTY27JAN2624300PE,PE,24300,0.9682219977647221,1.22119
965,65.0,27-01-2026 14:40,2026-01-27 14:40:00,25097.55,NIFTY27JAN2624400PE,PE,24400,0.9722064504304205,1.06074
965,65.0,27-01-2026 14:40,2026-01-27 14:40:00,25097.55,NIFTY27JAN2624500PE,PE,24500,0.976190903096119,0.93888
965,65.0,27-01-2026 14:40,2026-01-27 14:40:00,25097.55,NIFTY27JAN2624600PE,PE,24600,0.9801753557618175,0.84334
965,65.0,27-01-2026 14:40,2026-01-27 14:40:00,25097.55,NIFTY27JAN2624700PE,PE,24700,0.9841598084275158,0.69108
965,65.0,27-01-2026 14:40,2026-01-27 14:40:00,25097.55,NIFTY27JAN2624900PE,PE,24900,0.9921287137589128,0.40992
965,65.0,27-01-2026 14:40,2026-01-27 14:40:00,25097.55,NIFTY27JAN2625000PE,PE,25000,0.9961131664246112,0.31756
965,65.0,27-01-2026 14:40,2026-01-27 14:40:00,25097.55,NIFTY27JAN2625100PE,PE,25100,1.0000976190903097,0.26193
966,66.0,27-01-2026 14:45,2026-01-27 14:45:00,25108.1,NIFTY27JAN2623800PE,PE,23800,0.947901274887387,1.91042
966,66.0,27-01-2026 14:45,2026-01-27 14:45:00,25108.1,NIFTY27JAN2623900PE,PE,23900,0.9518840533533004,1.71363
966,66.0,27-01-2026 14:45,2026-01-27 14:45:00,25108.1,NIFTY27JAN2624100PE,PE,24100,0.9598496102851272,1.53578
966,66.0,27-01-2026 14:45,2026-01-27 14:45:00,25108.1,NIFTY27JAN2624300PE,PE,24300,0.9678151672169539,1.27885
966,66.0,27-01-2026 14:45,2026-01-27 14:45:00,25108.1,NIFTY27JAN2624400PE,PE,24400,0.9717979456828674,1.15422
966,66.0,27-01-2026 14:45,2026-01-27 14:45:00,25108.1,NIFTY27JAN2624500PE,PE,24500,0.9757807241487807,1.00505
966,66.0,27-01-2026 14:45,2026-01-27 14:45:00,25108.1,NIFTY27JAN2624600PE,PE,24600,0.9797635026146941,0.88216
966,66.0,27-01-2026 14:45,2026-01-27 14:45:00,25108.1,NIFTY27JAN2624800PE,PE,24800,0.9877290595465209,0.58912
966,66.0,27-01-2026 14:45,2026-01-27 14:45:00,25108.1,NIFTY27JAN2624900PE,PE,24900,0.9917118380124343,0.43418
966,66.0,27-01-2026 14:45,2026-01-27 14:45:00,25108.1,NIFTY27JAN2625000PE,PE,25000,0.9956946164783477,0.30565
966,66.0,27-01-2026 14:45,2026-01-27 14:45:00,25108.1,NIFTY27JAN2625100PE,PE,25100,0.9996773949442611,0.20319
967,67.0,27-01-2026 14:50,2026-01-27 14:50:00,25122.3,NIFTY27JAN2623900PE,PE,23900,0.9513460152931857,1.89989
967,67.0,27-01-2026 14:50,2026-01-27 14:50:00,25122.3,NIFTY27JAN2624100PE,PE,24100,0.9593070698144677,1.64927
967,67.0,27-01-2026 14:50,2026-01-27 14:50:00,25122.3,NIFTY27JAN2624300PE,PE,24300,0.9672681243357495,1.37749
967,67.0,27-01-2026 14:50,2026-01-27 14:50:00,25122.3,NIFTY27JAN2624400PE,PE,24400,0.9712486515963905,1.24586
967,67.0,27-01-2026 14:50,2026-01-27 14:50:00,25122.3,NIFTY27JAN2624500PE,PE,24500,0.9752291788570314,1.08792
967,67.0,27-01-2026 14:50,2026-01-27 14:50:00,25122.3,NIFTY27JAN2624600PE,PE,24600,0.9792097061176723,0.94426
967,67.0,27-01-2026 14:50,2026-01-27 14:50:00,25122.3,NIFTY27JAN2624700PE,PE,24700,0.9831902333783133,0.78047
967,67.0,27-01-2026 14:50,2026-01-27 14:50:00,25122.3,NIFTY27JAN2624900PE,PE,24900,0.9911512878995952,0.47032
967,67.0,27-01-2026 14:50,2026-01-27 14:50:00,25122.3,NIFTY27JAN2625000PE,PE,25000,0.9951318151602362,0.31555
967,67.0,27-01-2026 14:50,2026-01-27 14:50:00,25122.3,NIFTY27JAN2625100PE,PE,25100,0.9991123424208771,0.16639
968,68.0,27-01-2026 14:55,2026-01-27 14:55:00,25143.55,NIFTY27JAN2623900PE,PE,23900,0.950541987905447,2.06243
968,68.0,27-01-2026 14:55,2026-01-27 14:55:00,25143.55,NIFTY27JAN2624100PE,PE,24100,0.9584963141640699,1.86546
968,68.0,27-01-2026 14:55,2026-01-27 14:55:00,25143.55,NIFTY27JAN2624200PE,PE,24200,0.9624734772933814,1.7262
968,68.0,27-01-2026 14:55,2026-01-27 14:55:00,25143.55,NIFTY27JAN2624300PE,PE,24300,0.9664506404226929,1.55776
968,68.0,27-01-2026 14:55,2026-01-27 14:55:00,25143.55,NIFTY27JAN2624400PE,PE,24400,0.9704278035520044,1.38835
968,68.0,27-01-2026 14:55,2026-01-27 14:55:00,25143.55,NIFTY27JAN2624500PE,PE,24500,0.9744049666813159,1.2177
968,68.0,27-01-2026 14:55,2026-01-27 14:55:00,25143.55,NIFTY27JAN2624600PE,PE,24600,0.9783821298106274,1.08865
968,68.0,27-01-2026 14:55,2026-01-27 14:55:00,25143.55,NIFTY27JAN2624700PE,PE,24700,0.9823592929399388,0.90835
968,68.0,27-01-2026 14:55,2026-01-27 14:55:00,25143.55,NIFTY27JAN2624900PE,PE,24900,0.9903136191985619,0.58392
968,68.0,27-01-2026 14:55,2026-01-27 14:55:00,25143.55,NIFTY27JAN2625000PE,PE,25000,0.9942907823278734,0.39964
968,68.0,27-01-2026 14:55,2026-01-27 14:55:00,25143.55,NIFTY27JAN2625100PE,PE,25100,0.9982679454571849,0.24166
969,69.0,27-01-2026 15:00,2026-01-27 15:00:00,25118.0,NIFTY27JAN2623800PE,PE,23800,0.94752766940043,2.27781
969,69.0,27-01-2026 15:00,2026-01-27 15:00:00,25118.0,NIFTY27JAN2623900PE,PE,23900,0.9515088780953898,2.11407
969,69.0,27-01-2026 15:00,2026-01-27 15:00:00,25118.0,NIFTY27JAN2624000PE,PE,24000,0.9554900867903495,1.9501
969,69.0,27-01-2026 15:00,2026-01-27 15:00:00,25118.0,NIFTY27JAN2624200PE,PE,24200,0.9634525041802692,1.72376
969,69.0,27-01-2026 15:00,2026-01-27 15:00:00,25118.0,NIFTY27JAN2624300PE,PE,24300,0.967433712875229,1.54954
969,69.0,27-01-2026 15:00,2026-01-27 15:00:00,25118.0,NIFTY27JAN2624400PE,PE,24400,0.9714149215701887,1.37437
969,69.0,27-01-2026 15:00,2026-01-27 15:00:00,25118.0,NIFTY27JAN2624500PE,PE,24500,0.9753961302651485,1.19798
969,69.0,27-01-2026 15:00,2026-01-27 15:00:00,25118.0,NIFTY27JAN2624600PE,PE,24600,0.9793773389601083,1.01998
969,69.0,27-01-2026 15:00,2026-01-27 15:00:00,25118.0,NIFTY27JAN2624800PE,PE,24800,0.9873397563500279,0.6876
969,69.0,27-01-2026 15:00,2026-01-27 15:00:00,25118.0,NIFTY27JAN2624900PE,PE,24900,0.9913209650449877,0.51939
969,69.0,27-01-2026 15:00,2026-01-27 15:00:00,25118.0,NIFTY27JAN2625000PE,PE,25000,0.9953021737399474,0.32525
970,70.0,27-01-2026 15:05,2026-01-27 15:05:00,25134.65,NIFTY27JAN2623800PE,PE,23800,0.9468999966182142,2.60916
970,70.0,27-01-2026 15:05,2026-01-27 15:05:00,25134.65,NIFTY27JAN2623900PE,PE,23900,0.9508785680325765,2.34411
970,70.0,27-01-2026 15:05,2026-01-27 15:05:00,25134.65,NIFTY27JAN2624300PE,PE,24300,0.9667928536900254,1.68275
970,70.0,27-01-2026 15:05,2026-01-27 15:05:00,25134.65,NIFTY27JAN2624400PE,PE,24400,0.9707714251043877,1.44213
970,70.0,27-01-2026 15:05,2026-01-27 15:05:00,25134.65,NIFTY27JAN2624600PE,PE,24600,0.9787285679331122,1.11695
970,70.0,27-01-2026 15:05,2026-01-27 15:05:00,25134.65,NIFTY27JAN2624700PE,PE,24700,0.9827071393474744,0.95237
970,70.0,27-01-2026 15:05,2026-01-27 15:05:00,25134.65,NIFTY27JAN2624800PE,PE,24800,0.9866857107618366,0.75249
970,70.0,27-01-2026 15:05,2026-01-27 15:05:00,25134.65,NIFTY27JAN2624900PE,PE,24900,0.990664282176199,0.56259
970,70.0,27-01-2026 15:05,2026-01-27 15:05:00,25134.65,NIFTY27JAN2625000PE,PE,25000,0.9946428535905611,0.35433
970,70.0,27-01-2026 15:05,2026-01-27 15:05:00,25134.65,NIFTY27JAN2625100PE,PE,25100,0.9986214250049235,0.11644
971,71.0,27-01-2026 15:10,2026-01-27 15:10:00,25154.95,NIFTY27JAN2623800PE,PE,23800,0.9461358500016895,2.71129
971,71.0,27-01-2026 15:10,2026-01-27 15:10:00,25154.95,NIFTY27JAN2624100PE,PE,24100,0.9580619321445679,2.13747
971,71.0,27-01-2026 15:10,2026-01-27 15:10:00,25154.95,NIFTY27JAN2624200PE,PE,24200,0.9620372928588607,2.13017
971,71.0,27-01-2026 15:10,2026-01-27 15:10:00,25154.95,NIFTY27JAN2624300PE,PE,24300,0.9660126535731536,1.85502
971,71.0,27-01-2026 15:10,2026-01-27 15:10:00,25154.95,NIFTY27JAN2624400PE,PE,24400,0.9699880142874464,1.65228
971,71.0,27-01-2026 15:10,2026-01-27 15:10:00,25154.95,NIFTY27JAN2624500PE,PE,24500,0.9739633750017392,1.44843
971,71.0,27-01-2026 15:10,2026-01-27 15:10:00,25154.95,NIFTY27JAN2624600PE,PE,24600,0.977938735716032,1.2431
971,71.0,27-01-2026 15:10,2026-01-27 15:10:00,25154.95,NIFTY27JAN2624700PE,PE,24700,0.9819140964303248,0.97402
971,71.0,27-01-2026 15:10,2026-01-27 15:10:00,25154.95,NIFTY27JAN2624800PE,PE,24800,0.9858894571446176,0.82574
971,71.0,27-01-2026 15:10,2026-01-27 15:10:00,25154.95,NIFTY27JAN2625000PE,PE,25000,0.9938401785732033,0.40968
971,71.0,27-01-2026 15:10,2026-01-27 15:10:00,25154.95,NIFTY27JAN2625100PE,PE,25100,0.9978155392874961,0.17324
972,72.0,27-01-2026 15:15,2026-01-27 15:15:00,25174.85,NIFTY27JAN2623800PE,PE,23800,0.9453879566313206,3.17201
972,72.0,27-01-2026 15:15,2026-01-27 15:15:00,25174.85,NIFTY27JAN2623900PE,PE,23900,0.9493601749364942,2.95157
972,72.0,27-01-2026 15:15,2026-01-27 15:15:00,25174.85,NIFTY27JAN2624000PE,PE,24000,0.9533323932416679,2.88296
972,72.0,27-01-2026 15:15,2026-01-27 15:15:00,25174.85,NIFTY27JAN2624100PE,PE,24100,0.9573046115468414,2.51011
972,72.0,27-01-2026 15:15,2026-01-27 15:15:00,25174.85,NIFTY27JAN2624200PE,PE,24200,0.961276829852015,2.4194
972,72.0,27-01-2026 15:15,2026-01-27 15:15:00,25174.85,NIFTY27JAN2624300PE,PE,24300,0.9652490481571887,2.06703
972,72.0,27-01-2026 15:15,2026-01-27 15:15:00,25174.85,NIFTY27JAN2624400PE,PE,24400,0.9692212664623623,1.84445
